Time_secs,Tail_Number,Type,Computed_Airspeed,Mach,Pitch_Angle,Roll_Angle,Altitude,Fuel_E1,Fuel_E2,Gross_Weight,T_Air_Temp,Drift_Angle,EGT_E1,EGT_E2,EPR_E1,EPR_E2,N1_E1,N1_E2,N2_E1,N2_E2,Throttle_Angle1,Throttle_Angle2,Pack_Flow_E1,Pack_Flow_E2,L_G_S_S_N,Flap_Handle,Flap_Angle,Left_Spoiler_1_Out,Right_Spoiler_1_Out,Spoiler_Pos_LH_2,Spoiler_Pos_LH_4,Spoiler_Pos_LH_5,Spoiler_Pos_RH_2,Spoiler_Pos_RH_3,Spoiler_Pos_RH_5,Speed_Brake,Fuel,Air,Gnd_3,Gnd_7,Air.1,Gnd_3.1,Gnd_7.1,Gear_down_air,Gear_down_ground,Gear in transit (6),Gear_up
369.0,.OH-LXD,? (6),158.8,0.25,16.88,-1.8,976.0,3385.0,3428.0,61431.0,13.8,3.69,706.0,704.0,0.0,0.0,84.8,84.8,95.6,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6813.0,1,0,0,1,0,0,0,0,0,1
369.25,.OH-LXD,? (6),158.8,0.25,16.88,-1.8,976.0,3385.0,3428.0,61431.0,13.8,3.69,706.0,704.0,0.0,0.0,84.8,84.8,95.6,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6813.0,1,0,0,1,0,0,0,0,0,1
369.5,.OH-LXD,? (6),158.8,0.25,16.88,-1.8,976.0,3385.0,3428.0,61431.0,13.8,3.69,706.0,704.0,0.0,0.0,84.8,84.8,95.6,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6813.0,1,0,0,1,0,0,0,0,0,1
369.75,.OH-LXD,? (6),158.8,0.25,16.88,-1.8,976.0,3385.0,3428.0,61431.0,13.8,3.69,706.0,704.0,0.0,0.0,84.8,84.8,95.6,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6813.0,1,0,0,1,0,0,0,0,0,1
370.0,.OH-LXD,? (6),157.0,0.25,16.88,-1.1,1028.0,3387.0,3432.0,61431.0,13.8,2.55,706.0,705.0,0.0,0.0,84.8,84.8,95.6,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6819.0,1,0,0,1,0,0,0,0,0,1
370.25,.OH-LXD,? (6),157.0,0.25,16.88,-1.1,1028.0,3387.0,3432.0,61431.0,13.8,2.55,706.0,705.0,0.0,0.0,84.8,84.8,95.6,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6819.0,1,0,0,1,0,0,0,0,0,1
370.5,.OH-LXD,? (6),157.0,0.25,16.88,-0.4,1028.0,3387.0,3432.0,61431.0,13.8,2.55,706.0,705.0,0.0,0.0,84.8,84.8,95.6,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6819.0,1,0,0,1,0,0,0,0,0,1
370.75,.OH-LXD,? (6),157.0,0.25,16.88,-0.4,1028.0,3387.0,3432.0,61431.0,13.8,2.55,706.0,705.0,0.0,0.0,84.8,84.8,95.6,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6819.0,1,0,0,1,0,0,0,0,0,1
371.0,.OH-LXD,? (6),156.4,0.25,17.23,0.7,1076.0,3390.0,3430.0,61431.0,13.5,2.55,706.0,705.0,0.0,0.0,84.9,84.8,95.6,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6820.0,1,0,0,1,0,0,0,0,0,1
371.25,.OH-LXD,? (6),156.4,0.25,16.88,0.7,1076.0,3390.0,3430.0,61431.0,13.5,2.55,706.0,705.0,0.0,0.0,84.9,84.8,95.6,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6820.0,1,0,0,1,0,0,0,0,0,1
371.5,.OH-LXD,? (6),156.4,0.25,17.23,1.1,1076.0,3390.0,3430.0,61431.0,13.5,2.55,706.0,705.0,0.0,0.0,84.9,84.8,95.6,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6820.0,1,0,0,1,0,0,0,0,0,1
371.75,.OH-LXD,? (6),156.4,0.25,17.23,1.1,1076.0,3390.0,3430.0,61431.0,13.5,2.55,706.0,705.0,0.0,0.0,84.9,84.8,95.6,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6820.0,1,0,0,1,0,0,0,0,0,1
372.0,.OH-LXD,? (6),155.5,0.24,17.23,0.0,1132.0,3383.0,3418.0,61431.0,13.5,2.55,706.0,705.0,0.0,0.0,84.8,84.8,95.5,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6801.0,1,0,0,1,0,0,0,0,0,1
372.25,.OH-LXD,? (6),155.5,0.24,17.23,0.0,1132.0,3383.0,3418.0,61431.0,13.5,2.55,706.0,705.0,0.0,0.0,84.8,84.8,95.5,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6801.0,1,0,0,1,0,0,0,0,0,1
372.5,.OH-LXD,? (6),155.5,0.24,17.23,-0.7,1132.0,3383.0,3418.0,61431.0,13.5,2.55,706.0,705.0,0.0,0.0,84.8,84.8,95.5,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6801.0,1,0,0,1,0,0,0,0,0,1
372.75,.OH-LXD,? (6),155.5,0.24,17.23,-0.7,1132.0,3383.0,3418.0,61431.0,13.5,2.55,706.0,705.0,0.0,0.0,84.8,84.8,95.5,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6801.0,1,0,0,1,0,0,0,0,0,1
373.0,.OH-LXD,? (6),153.9,0.24,17.23,-0.7,1184.0,3383.0,3418.0,61431.0,13.0,2.55,707.0,705.0,0.0,0.0,84.8,84.8,95.5,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6801.0,1,0,0,1,0,0,0,0,0,1
373.25,.OH-LXD,? (6),153.9,0.24,17.23,-0.7,1184.0,3383.0,3418.0,61431.0,13.0,2.55,707.0,705.0,0.0,0.0,84.8,84.8,95.5,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6801.0,1,0,0,1,0,0,0,0,0,1
373.5,.OH-LXD,? (6),153.9,0.24,17.23,-0.4,1184.0,3383.0,3418.0,61431.0,13.0,2.55,707.0,705.0,0.0,0.0,84.8,84.8,95.5,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6801.0,1,0,0,1,0,0,0,0,0,1
373.75,.OH-LXD,? (6),153.9,0.24,17.23,-0.4,1184.0,3383.0,3418.0,61431.0,13.0,2.55,707.0,705.0,0.0,0.0,84.8,84.8,95.5,95.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6801.0,1,0,0,1,0,0,0,0,0,1
374.0,.OH-LXD,? (6),153.0,0.24,17.23,-0.7,1232.0,3378.0,3419.0,61413.0,13.0,3.16,707.0,706.0,0.0,0.0,84.8,84.8,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6797.0,1,0,0,1,0,0,0,0,0,1
374.25,.OH-LXD,? (6),153.0,0.24,17.23,-0.7,1232.0,3378.0,3419.0,61413.0,13.0,3.16,707.0,706.0,0.0,0.0,84.8,84.8,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6797.0,1,0,0,1,0,0,0,0,0,1
374.5,.OH-LXD,? (6),153.0,0.24,17.23,-1.1,1232.0,3378.0,3419.0,61413.0,13.0,3.16,707.0,706.0,0.0,0.0,84.8,84.8,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6797.0,1,0,0,1,0,0,0,0,0,1
374.75,.OH-LXD,? (6),153.0,0.24,17.23,-1.1,1232.0,3378.0,3419.0,61413.0,13.0,3.16,707.0,706.0,0.0,0.0,84.8,84.8,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6797.0,1,0,0,1,0,0,0,0,0,1
375.0,.OH-LXD,? (6),155.3,0.24,17.23,-1.1,1284.0,3379.0,3414.0,61413.0,12.8,3.16,707.0,705.0,0.0,0.0,84.9,84.8,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6793.0,1,0,0,1,0,0,0,0,0,1
375.25,.OH-LXD,? (6),155.3,0.24,17.23,-1.1,1284.0,3379.0,3414.0,61413.0,12.8,3.16,707.0,705.0,0.0,0.0,84.9,84.8,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6793.0,1,0,0,1,0,0,0,0,0,1
375.5,.OH-LXD,? (6),155.3,0.24,17.23,-1.1,1284.0,3379.0,3414.0,61413.0,12.8,3.16,707.0,705.0,0.0,0.0,84.9,84.8,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6793.0,1,0,0,1,0,0,0,0,0,1
375.75,.OH-LXD,? (6),155.3,0.24,17.23,-1.1,1284.0,3379.0,3414.0,61413.0,12.8,3.16,707.0,705.0,0.0,0.0,84.9,84.8,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6793.0,1,0,0,1,0,0,0,0,0,1
376.0,.OH-LXD,? (6),154.4,0.24,17.23,-0.7,1336.0,3360.0,3396.0,61413.0,12.8,3.16,707.0,706.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6756.0,1,0,0,1,0,0,0,0,0,1
376.25,.OH-LXD,? (6),154.4,0.24,17.23,-0.7,1336.0,3360.0,3396.0,61413.0,12.8,3.16,707.0,706.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6756.0,1,0,0,1,0,0,0,0,0,1
376.5,.OH-LXD,? (6),154.4,0.24,17.23,-0.4,1336.0,3360.0,3396.0,61413.0,12.8,3.16,707.0,706.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6756.0,1,0,0,1,0,0,0,0,0,1
376.75,.OH-LXD,? (6),154.4,0.24,17.23,-0.4,1336.0,3360.0,3396.0,61413.0,12.8,3.16,707.0,706.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6756.0,1,0,0,1,0,0,0,0,0,1
377.0,.OH-LXD,? (6),153.9,0.24,17.23,-0.4,1388.0,3360.0,3416.0,61413.0,12.5,3.16,707.0,706.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6776.0,1,0,0,1,0,0,0,0,0,1
377.25,.OH-LXD,? (6),153.9,0.24,17.23,-0.4,1388.0,3360.0,3416.0,61413.0,12.5,3.16,707.0,706.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6776.0,1,0,0,1,0,0,0,0,0,1
377.5,.OH-LXD,? (6),153.9,0.24,16.88,-0.4,1388.0,3360.0,3416.0,61413.0,12.5,3.16,707.0,706.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6776.0,1,0,0,1,0,0,0,0,0,1
377.75,.OH-LXD,? (6),153.9,0.24,16.52,-0.4,1388.0,3360.0,3416.0,61413.0,12.5,3.16,707.0,706.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6776.0,1,0,0,1,0,0,0,0,0,1
378.0,.OH-LXD,? (6),154.6,0.24,16.17,-0.7,1444.0,3356.0,3409.0,61413.0,12.5,3.43,707.0,707.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6765.0,1,0,0,1,0,0,0,0,0,1
378.25,.OH-LXD,? (6),154.6,0.24,16.17,-0.7,1444.0,3356.0,3409.0,61413.0,12.5,3.43,707.0,707.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6765.0,1,0,0,1,0,0,0,0,0,1
378.5,.OH-LXD,? (6),154.6,0.24,15.82,-0.7,1444.0,3356.0,3409.0,61413.0,12.5,3.43,707.0,707.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6765.0,1,0,0,1,0,0,0,0,0,1
378.75,.OH-LXD,? (6),154.6,0.24,15.47,-0.7,1444.0,3356.0,3409.0,61413.0,12.5,3.43,707.0,707.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6765.0,1,0,0,1,0,0,0,0,0,1
379.0,.OH-LXD,? (6),156.3,0.24,15.47,-0.4,1488.0,3354.0,3403.0,61413.0,12.3,3.43,707.0,706.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6757.0,1,0,0,1,0,0,0,0,0,1
379.25,.OH-LXD,? (6),156.3,0.24,15.47,-0.4,1488.0,3354.0,3403.0,61413.0,12.3,3.43,707.0,706.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6757.0,1,0,0,1,0,0,0,0,0,1
379.5,.OH-LXD,? (6),156.3,0.24,15.47,-0.4,1488.0,3354.0,3403.0,61413.0,12.3,3.43,707.0,706.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6757.0,1,0,0,1,0,0,0,0,0,1
379.75,.OH-LXD,? (6),156.3,0.24,15.12,-0.4,1488.0,3354.0,3403.0,61413.0,12.3,3.43,707.0,706.0,0.0,0.0,84.8,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6757.0,1,0,0,1,0,0,0,0,0,1
380.0,.OH-LXD,? (6),155.5,0.24,15.12,-0.4,1532.0,3370.0,3398.0,61413.0,12.3,3.43,706.0,706.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6768.0,1,0,0,1,0,0,0,0,0,1
380.25,.OH-LXD,? (6),155.5,0.24,15.12,-0.4,1532.0,3370.0,3398.0,61413.0,12.3,3.43,706.0,706.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6768.0,1,0,0,1,0,0,0,0,0,1
380.5,.OH-LXD,? (6),155.5,0.24,15.12,0.0,1532.0,3370.0,3398.0,61413.0,12.3,3.43,706.0,706.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6768.0,1,0,0,1,0,0,0,0,0,1
380.75,.OH-LXD,? (6),155.5,0.24,14.77,0.0,1532.0,3370.0,3398.0,61413.0,12.3,3.43,706.0,706.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6768.0,1,0,0,1,0,0,0,0,0,1
381.0,.OH-LXD,? (6),155.8,0.24,14.77,0.0,1576.0,3358.0,3387.0,61413.0,12.0,3.43,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6745.0,1,0,0,1,0,0,0,0,0,1
381.25,.OH-LXD,? (6),155.8,0.24,14.77,0.0,1576.0,3358.0,3387.0,61413.0,12.0,3.43,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6745.0,1,0,0,1,0,0,0,0,0,1
381.5,.OH-LXD,? (6),155.8,0.24,14.41,0.4,1576.0,3358.0,3387.0,61413.0,12.0,3.43,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6745.0,1,0,0,1,0,0,0,0,0,1
381.75,.OH-LXD,? (6),155.8,0.24,14.41,0.4,1576.0,3358.0,3387.0,61413.0,12.0,3.43,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6745.0,1,0,0,1,0,0,0,0,0,1
382.0,.OH-LXD,? (6),156.0,0.24,14.41,0.0,1620.0,3356.0,3392.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6748.0,1,0,0,1,0,0,0,0,0,1
382.25,.OH-LXD,? (6),156.0,0.24,14.41,0.0,1620.0,3356.0,3392.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6748.0,1,0,0,1,0,0,0,0,0,1
382.5,.OH-LXD,? (6),156.0,0.24,14.06,-0.4,1620.0,3356.0,3392.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6748.0,1,0,0,1,0,0,0,0,0,1
382.75,.OH-LXD,? (6),156.0,0.24,14.06,-0.4,1620.0,3356.0,3392.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6748.0,1,0,0,1,0,0,0,0,0,1
383.0,.OH-LXD,? (6),155.8,0.24,14.06,-0.7,1656.0,3345.0,3390.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6735.0,1,0,0,1,0,0,0,0,0,1
383.25,.OH-LXD,? (6),155.8,0.24,14.06,-0.7,1656.0,3345.0,3390.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6735.0,1,0,0,1,0,0,0,0,0,1
383.5,.OH-LXD,? (6),155.8,0.24,13.71,-0.7,1656.0,3345.0,3390.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6735.0,1,0,0,1,0,0,0,0,0,1
383.75,.OH-LXD,? (6),155.8,0.24,13.71,-0.7,1656.0,3345.0,3390.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.9,95.5,95.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6735.0,1,0,0,1,0,0,0,0,0,1
384.0,.OH-LXD,? (6),156.3,0.24,13.71,-0.7,1696.0,3354.0,3381.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.6,95.4,95.5,33.8,28.1,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6735.0,1,0,0,1,0,0,0,0,0,1
384.25,.OH-LXD,? (6),156.3,0.24,13.36,-0.7,1696.0,3354.0,3381.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.6,95.4,95.5,33.8,28.1,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6735.0,1,0,0,1,0,0,0,0,0,1
384.5,.OH-LXD,? (6),156.3,0.24,13.36,-0.7,1696.0,3354.0,3381.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.6,95.4,95.5,33.8,28.1,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6735.0,1,0,0,1,0,0,0,0,0,1
384.75,.OH-LXD,? (6),156.3,0.24,13.36,-0.7,1696.0,3354.0,3381.0,61395.0,12.0,3.87,707.0,707.0,0.0,0.0,84.9,84.6,95.4,95.5,33.8,28.1,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6735.0,1,0,0,1,0,0,0,0,0,1
385.0,.OH-LXD,? (6),156.4,0.24,13.36,-0.4,1732.0,3271.0,3345.0,61395.0,11.8,3.87,707.0,703.0,0.0,0.0,84.4,84.0,95.0,95.1,28.1,25.3,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6616.0,1,0,0,1,0,0,0,0,0,1
385.25,.OH-LXD,? (6),156.4,0.24,13.01,-0.4,1732.0,3271.0,3345.0,61395.0,11.8,3.87,707.0,703.0,0.0,0.0,84.4,84.0,95.0,95.1,28.1,25.3,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6616.0,1,0,0,1,0,0,0,0,0,1
385.5,.OH-LXD,? (6),156.4,0.24,13.01,-0.4,1732.0,3271.0,3345.0,61395.0,11.8,3.87,707.0,703.0,0.0,0.0,84.4,84.0,95.0,95.1,28.1,25.3,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6616.0,1,0,0,1,0,0,0,0,0,1
385.75,.OH-LXD,? (6),156.4,0.24,13.01,-0.4,1732.0,3271.0,3345.0,61395.0,11.8,3.87,707.0,703.0,0.0,0.0,84.4,84.0,95.0,95.1,28.1,25.3,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6616.0,1,0,0,1,0,0,0,0,0,1
386.0,.OH-LXD,? (6),157.1,0.24,12.66,-0.4,1764.0,3189.0,3271.0,61395.0,11.8,3.96,704.0,700.0,0.0,0.0,83.6,83.4,94.8,94.9,25.3,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6460.0,1,0,0,1,0,0,0,0,0,1
386.25,.OH-LXD,? (6),157.1,0.24,12.66,-0.4,1764.0,3189.0,3271.0,61395.0,11.8,3.96,704.0,700.0,0.0,0.0,83.6,83.4,94.8,94.9,25.3,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6460.0,1,0,0,1,0,0,0,0,0,1
386.5,.OH-LXD,? (6),157.1,0.24,12.3,-0.4,1764.0,3189.0,3271.0,61395.0,11.8,3.96,704.0,700.0,0.0,0.0,83.6,83.4,94.8,94.9,25.3,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6460.0,1,0,0,1,0,0,0,0,0,1
386.75,.OH-LXD,? (6),157.1,0.24,12.3,-0.4,1764.0,3189.0,3271.0,61395.0,11.8,3.96,704.0,700.0,0.0,0.0,83.6,83.4,94.8,94.9,25.3,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6460.0,1,0,0,1,0,0,0,0,0,1
387.0,.OH-LXD,? (6),158.9,0.24,12.3,0.0,1796.0,3185.0,3207.0,61395.0,11.8,3.96,701.0,700.0,0.0,0.0,83.4,83.4,94.9,94.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0,6392.0,1,0,0,1,0,0,0,0,0,1
387.25,.OH-LXD,? (6),158.9,0.24,11.95,0.0,1796.0,3185.0,3207.0,61395.0,11.8,3.96,701.0,700.0,0.0,0.0,83.4,83.4,94.9,94.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0,6392.0,1,0,0,1,0,0,0,0,0,1
387.5,.OH-LXD,? (6),158.9,0.24,11.95,0.0,1796.0,3185.0,3207.0,61395.0,11.8,3.96,701.0,700.0,0.0,0.0,83.4,83.4,94.9,94.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0,6392.0,1,0,0,1,0,0,0,0,0,1
387.75,.OH-LXD,? (6),158.9,0.24,11.95,0.0,1796.0,3185.0,3207.0,61395.0,11.8,3.96,701.0,700.0,0.0,0.0,83.4,83.4,94.9,94.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0,6392.0,1,0,0,1,0,0,0,0,0,1
388.0,.OH-LXD,? (6),158.5,0.25,11.95,-0.4,1828.0,3160.0,3214.0,61395.0,11.8,3.96,701.0,699.0,0.0,0.0,83.3,83.3,94.8,94.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6374.0,1,0,0,1,0,0,0,0,0,1
388.25,.OH-LXD,? (6),158.5,0.25,11.6,-0.4,1828.0,3160.0,3214.0,61395.0,11.8,3.96,701.0,699.0,0.0,0.0,83.3,83.3,94.8,94.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6374.0,1,0,0,1,0,0,0,0,0,1
388.5,.OH-LXD,? (6),158.5,0.25,11.6,-0.4,1828.0,3160.0,3214.0,61395.0,11.8,3.96,701.0,699.0,0.0,0.0,83.3,83.3,94.8,94.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6374.0,1,0,0,1,0,0,0,0,0,1
388.75,.OH-LXD,? (6),158.5,0.25,11.6,-0.4,1828.0,3160.0,3214.0,61395.0,11.8,3.96,701.0,699.0,0.0,0.0,83.3,83.3,94.8,94.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,6374.0,1,0,0,1,0,0,0,0,0,1
